hour_beginning,pedestrians,to_manhattan,to_brooklyn,weather_summary,temperature,precipitation,events
2018-03-08 11:00:00,944,408,536,partly-cloudy-day,38.0,0.0179,
2018-03-08 12:00:00,1049,463,586,partly-cloudy-day,38.0,0.0221,
2018-03-08 13:00:00,958,423,535,rain,38.0,0.0296,
2018-03-08 14:00:00,1031,495,536,rain,38.0,0.0286,
2018-03-08 15:00:00,1059,453,606,snow,39.0,0.0281,
2018-03-08 16:00:00,1089,544,545,snow,38.0,0.0235,
2018-03-08 17:00:00,860,445,415,snow,38.0,0.0102,
2018-03-08 18:00:00,459,193,266,partly-cloudy-night,37.0,0.0037,
2018-03-08 19:00:00,163,63,100,partly-cloudy-night,36.0,0.0038,
2018-03-08 20:00:00,151,89,62,partly-cloudy-night,36.0,0.0006,
2018-03-08 21:00:00,125,80,45,partly-cloudy-night,35.0,0.003,
2018-03-08 22:00:00,76,46,30,partly-cloudy-night,34.0,0.0005,
2018-03-08 23:00:00,30,14,16,partly-cloudy-night,33.0,0.0,
2018-03-09 00:00:00,11,5,6,partly-cloudy-night,33.0,0.0,
2018-03-09 01:00:00,3,2,1,partly-cloudy-night,32.0,0.0007,
2018-03-09 02:00:00,4,0,4,partly-cloudy-night,31.0,0.0,
2018-03-09 03:00:00,2,1,1,partly-cloudy-night,31.0,0.0,
2018-03-09 04:00:00,3,0,3,partly-cloudy-night,30.0,0.0,
2018-03-09 05:00:00,16,11,5,partly-cloudy-night,29.0,0.0,
2018-03-09 06:00:00,60,22,38,partly-cloudy-night,29.0,0.0,
2018-03-09 07:00:00,124,55,69,partly-cloudy-day,29.0,0.0,
2018-03-09 08:00:00,229,94,135,partly-cloudy-day,31.0,0.0,
2018-03-09 09:00:00,359,211,148,partly-cloudy-day,33.0,0.0,
2018-03-09 10:00:00,834,432,402,partly-cloudy-day,35.0,0.0013,
2018-03-09 11:00:00,1007,501,506,partly-cloudy-day,36.0,0.0029,
2018-03-09 12:00:00,1222,571,651,partly-cloudy-day,37.0,0.009,
2018-03-09 13:00:00,1220,520,700,partly-cloudy-day,39.0,0.0109,
2018-03-09 14:00:00,1370,613,757,partly-cloudy-day,41.0,0.0115,
2018-03-09 15:00:00,1362,614,748,partly-cloudy-day,41.0,0.0151,
2018-03-09 16:00:00,1414,643,771,partly-cloudy-day,41.0,0.0154,
2018-03-09 17:00:00,1082,573,509,clear-day,41.0,0.0088,
2018-03-09 18:00:00,553,248,305,partly-cloudy-night,39.0,0.0049,
2018-03-09 19:00:00,256,125,131,clear-night,38.0,0.0004,
2018-03-09 20:00:00,149,82,67,clear-night,37.0,0.0,
2018-03-09 21:00:00,112,69,43,clear-night,36.0,0.0002,
2018-03-09 22:00:00,86,50,36,clear-night,35.0,0.0,
2018-03-09 23:00:00,36,26,10,clear-night,34.0,0.0,
2018-03-10 00:00:00,55,45,10,clear-night,34.0,0.0,
2018-03-10 01:00:00,38,28,10,partly-cloudy-night,34.0,0.0,
2018-03-10 02:00:00,5,4,1,partly-cloudy-night,33.0,0.0,
2018-03-10 03:00:00,5,3,2,clear-night,33.0,0.0,
2018-03-10 04:00:00,3,1,2,clear-night,32.0,0.0,
2018-03-10 05:00:00,4,4,0,clear-night,31.0,0.0,
2018-03-10 06:00:00,43,21,22,clear-night,31.0,0.0,
2018-03-10 07:00:00,93,51,42,clear-day,31.0,0.0,
2018-03-10 08:00:00,228,123,105,clear-day,33.0,0.0001,
2018-03-10 09:00:00,952,351,601,clear-day,35.0,0.0,
2018-03-10 10:00:00,1143,636,507,clear-day,36.0,0.0015,
2018-03-10 11:00:00,1465,762,703,partly-cloudy-day,37.0,0.0033,
2018-03-10 12:00:00,1854,883,971,partly-cloudy-day,38.0,0.0031,
2018-03-10 13:00:00,2156,1023,1133,partly-cloudy-day,39.0,0.0023,
2018-03-10 14:00:00,2183,979,1204,partly-cloudy-day,39.0,0.0041,
2018-03-10 15:00:00,2119,993,1126,cloudy,38.0,0.0024,
2018-03-10 16:00:00,1852,844,1008,cloudy,38.0,0.0022,
2018-03-10 17:00:00,1755,861,894,cloudy,38.0,0.0012,
2018-03-10 18:00:00,888,331,557,cloudy,38.0,0.0006,
2018-03-10 19:00:00,423,199,224,cloudy,38.0,0.0002,
2018-03-10 20:00:00,331,173,158,cloudy,37.0,0.0,
2018-03-10 21:00:00,166,74,92,partly-cloudy-night,37.0,0.0,
2018-03-10 22:00:00,167,117,50,partly-cloudy-night,36.0,0.0,
2018-03-10 23:00:00,171,131,40,partly-cloudy-night,35.0,0.0,
2018-03-11 00:00:00,139,118,21,clear-night,34.0,0.0,Daylight Saving Time starts
2018-03-11 01:00:00,50,24,26,partly-cloudy-night,34.0,0.0,Daylight Saving Time starts
2018-03-11 02:00:00,0,0,0,,,,Daylight Saving Time starts
2018-03-11 03:00:00,5,3,2,partly-cloudy-night,33.0,0.0,Daylight Saving Time starts
2018-03-11 04:00:00,6,4,2,partly-cloudy-night,33.0,0.0,Daylight Saving Time starts
2018-03-11 05:00:00,25,17,8,partly-cloudy-night,32.0,0.0,Daylight Saving Time starts
2018-03-11 06:00:00,72,36,36,clear-night,32.0,0.0,Daylight Saving Time starts
2018-03-11 07:00:00,146,77,69,clear-night,31.0,0.0,Daylight Saving Time starts
2018-03-11 08:00:00,357,237,120,clear-day,32.0,0.0,Daylight Saving Time starts
2018-03-11 09:00:00,794,486,308,clear-day,34.0,0.0,Daylight Saving Time starts
2018-03-11 10:00:00,1270,659,611,clear-day,36.0,0.0,Daylight Saving Time starts
2018-03-11 11:00:00,1675,892,783,clear-day,37.0,0.0,Daylight Saving Time starts
2018-03-11 12:00:00,1931,930,1001,clear-day,38.0,0.003,Daylight Saving Time starts
2018-03-11 13:00:00,2073,1065,1008,clear-day,41.0,0.0058,Daylight Saving Time starts
2018-03-11 14:00:00,2176,996,1180,clear-day,42.0,0.004,Daylight Saving Time starts
2018-03-11 15:00:00,2232,1136,1096,clear-day,43.0,0.0056,Daylight Saving Time starts
2018-03-11 16:00:00,2212,1017,1195,clear-day,43.0,0.0045,Daylight Saving Time starts
2018-03-11 17:00:00,1712,793,919,clear-day,44.0,0.0025,Daylight Saving Time starts
2018-03-11 18:00:00,969,368,601,clear-day,44.0,0.0009,Daylight Saving Time starts
2018-03-11 19:00:00,430,223,207,clear-night,42.0,0.0002,Daylight Saving Time starts
2018-03-11 20:00:00,275,157,118,clear-night,40.0,0.0001,Daylight Saving Time starts
2018-03-11 21:00:00,123,50,73,clear-night,39.0,0.0,Daylight Saving Time starts
2018-03-11 22:00:00,68,26,42,clear-night,38.0,0.0,Daylight Saving Time starts
2018-03-11 23:00:00,35,11,24,clear-night,37.0,0.0,Daylight Saving Time starts
2018-03-12 00:00:00,35,11,24,clear-night,36.0,0.0,
2018-03-12 01:00:00,15,4,11,clear-night,35.0,0.0,
2018-03-12 02:00:00,11,8,3,clear-night,34.0,0.0,
2018-03-12 03:00:00,5,0,5,clear-night,33.0,0.0,
2018-03-12 04:00:00,1,0,1,clear-night,32.0,0.0,
2018-03-12 05:00:00,9,3,6,clear-night,32.0,0.0,
2018-03-12 06:00:00,48,29,19,clear-night,31.0,0.0,
2018-03-12 07:00:00,123,58,65,clear-night,31.0,0.0,
2018-03-12 08:00:00,188,69,119,clear-day,32.0,0.0,
2018-03-12 09:00:00,323,178,145,clear-day,35.0,0.0,
2018-03-12 10:00:00,757,381,376,clear-day,37.0,0.0,
2018-03-12 11:00:00,1062,550,512,clear-day,38.0,0.0,
2018-03-12 12:00:00,1267,598,669,clear-day,41.0,0.0007,
2018-03-12 13:00:00,1328,617,711,clear-day,42.0,0.0007,
2018-03-12 14:00:00,1411,637,774,clear-day,42.0,0.0015,
2018-03-12 15:00:00,1535,687,848,partly-cloudy-day,42.0,0.0003,
2018-03-12 16:00:00,1295,636,659,partly-cloudy-day,41.0,0.0002,
2018-03-12 17:00:00,1418,722,696,partly-cloudy-day,41.0,0.0002,
2018-03-12 18:00:00,885,465,420,partly-cloudy-day,41.0,0.0,
2018-03-12 19:00:00,444,213,231,partly-cloudy-night,41.0,0.0002,
2018-03-12 20:00:00,280,143,137,partly-cloudy-night,40.0,0.0002,
2018-03-12 21:00:00,163,73,90,partly-cloudy-night,40.0,0.0,
2018-03-12 22:00:00,52,19,33,partly-cloudy-night,38.0,0.0001,
2018-03-12 23:00:00,11,6,5,partly-cloudy-night,36.0,0.0028,
2018-03-13 00:00:00,3,1,2,partly-cloudy-night,35.0,0.0074,
2018-03-13 01:00:00,3,2,1,partly-cloudy-night,35.0,0.0125,
2018-03-13 02:00:00,0,0,0,partly-cloudy-night,35.0,0.0089,
2018-03-13 03:00:00,1,0,1,partly-cloudy-night,34.0,0.0044,
2018-03-13 04:00:00,0,0,0,partly-cloudy-night,33.0,0.0086,
2018-03-13 05:00:00,1,0,1,partly-cloudy-night,33.0,0.007,
2018-03-13 06:00:00,10,3,7,sleet,33.0,0.1982,
2018-03-13 07:00:00,34,13,21,snow,33.0,0.0146,
2018-03-13 08:00:00,70,25,45,snow,33.0,0.0142,
2018-03-13 09:00:00,82,37,45,partly-cloudy-day,34.0,0.0103,
2018-03-13 10:00:00,144,96,48,partly-cloudy-day,34.0,0.0067,
2018-03-13 11:00:00,315,153,162,partly-cloudy-day,35.0,0.0059,
2018-03-13 12:00:00,312,152,160,snow,35.0,0.0094,
2018-03-13 13:00:00,374,197,177,rain,36.0,0.2245,
2018-03-13 14:00:00,539,275,264,partly-cloudy-day,38.0,0.0104,
2018-03-13 15:00:00,739,392,347,rain,39.0,0.2387,
2018-03-13 16:00:00,796,436,360,partly-cloudy-day,39.0,0.0084,
2018-03-13 17:00:00,774,375,399,partly-cloudy-day,40.0,0.0025,
2018-03-13 18:00:00,654,380,274,clear-day,39.0,0.0008,
2018-03-13 19:00:00,444,207,237,partly-cloudy-night,37.0,0.0002,
2018-03-13 20:00:00,207,93,114,clear-night,36.0,0.0,
2018-03-13 21:00:00,89,40,49,clear-night,35.0,0.0,
2018-03-13 22:00:00,76,44,32,clear-night,35.0,0.0,
2018-03-13 23:00:00,41,14,27,partly-cloudy-night,34.0,0.0,
2018-03-14 00:00:00,28,19,9,clear-night,34.0,0.0,
2018-03-14 01:00:00,11,5,6,clear-night,33.0,0.0,
2018-03-14 02:00:00,1,0,1,clear-night,32.0,0.0,
2018-03-14 03:00:00,0,0,0,clear-night,32.0,0.0,
2018-03-14 04:00:00,2,1,1,partly-cloudy-night,32.0,0.0,
2018-03-14 05:00:00,7,2,5,clear-night,31.0,0.0,
2018-03-14 06:00:00,57,37,20,partly-cloudy-night,31.0,0.0,
2018-03-14 07:00:00,136,62,74,clear-night,31.0,0.0,
2018-03-14 08:00:00,199,78,121,clear-day,31.0,0.0,
2018-03-14 09:00:00,363,187,176,clear-day,32.0,0.0,
2018-03-14 10:00:00,785,404,381,clear-day,34.0,0.0,
2018-03-14 11:00:00,974,523,451,clear-day,35.0,0.0,
2018-03-14 12:00:00,1202,444,758,clear-day,37.0,0.0,
2018-03-14 13:00:00,1223,568,655,clear-day,38.0,0.0,
2018-03-14 14:00:00,1335,571,764,partly-cloudy-day,39.0,0.0002,
2018-03-14 15:00:00,1441,632,809,partly-cloudy-day,39.0,0.0,
2018-03-14 16:00:00,1152,570,582,partly-cloudy-day,39.0,0.0,
2018-03-14 17:00:00,997,471,526,partly-cloudy-day,38.0,0.0064,
2018-03-14 18:00:00,703,390,313,partly-cloudy-day,37.0,0.0,
2018-03-14 19:00:00,414,221,193,partly-cloudy-night,36.0,0.0,
2018-03-14 20:00:00,270,193,77,partly-cloudy-night,34.0,0.0007,
2018-03-14 21:00:00,173,117,56,partly-cloudy-night,34.0,0.001,
2018-03-14 22:00:00,71,48,23,partly-cloudy-night,34.0,0.001,
2018-03-14 23:00:00,67,53,14,partly-cloudy-night,33.0,0.0011,
2018-03-15 00:00:00,30,10,20,partly-cloudy-night,33.0,0.0007,
2018-03-15 01:00:00,6,2,4,partly-cloudy-night,33.0,0.0,
2018-03-15 02:00:00,7,1,6,partly-cloudy-night,33.0,0.0,
2018-03-15 03:00:00,0,0,0,partly-cloudy-night,33.0,0.0,
2018-03-15 04:00:00,1,0,1,partly-cloudy-night,32.0,0.0,
2018-03-15 05:00:00,6,4,2,partly-cloudy-night,32.0,0.0,
2018-03-15 06:00:00,37,20,17,clear-night,32.0,0.0,
2018-03-15 07:00:00,130,70,60,clear-night,32.0,0.0,
2018-03-15 08:00:00,197,80,117,partly-cloudy-day,33.0,0.0,
2018-03-15 09:00:00,354,166,188,clear-day,34.0,0.0,
2018-03-15 10:00:00,740,358,382,clear-day,36.0,0.0,
2018-03-15 11:00:00,1013,527,486,clear-day,38.0,0.0,
2018-03-15 12:00:00,1382,617,765,clear-day,41.0,0.0,
2018-03-15 13:00:00,1492,629,863,clear-day,43.0,0.0,
2018-03-15 14:00:00,1578,711,867,clear-day,44.0,0.0,
2018-03-15 15:00:00,1553,695,858,clear-day,46.0,0.0,
2018-03-15 16:00:00,1700,872,828,partly-cloudy-day,46.0,0.0,
2018-03-15 17:00:00,1445,691,754,partly-cloudy-day,44.0,0.0,
2018-03-15 18:00:00,1153,654,499,partly-cloudy-day,42.0,0.0,
2018-03-15 19:00:00,651,297,354,partly-cloudy-night,41.0,0.0,
2018-03-15 20:00:00,328,179,149,partly-cloudy-night,40.0,0.0,
2018-03-15 21:00:00,240,169,71,partly-cloudy-night,38.0,0.0,
2018-03-15 22:00:00,162,121,41,partly-cloudy-night,37.0,0.0,
2018-03-15 23:00:00,83,56,27,clear-night,36.0,0.0,
2018-03-16 00:00:00,40,27,13,clear-night,36.0,0.0,
2018-03-16 01:00:00,6,1,5,clear-night,35.0,0.0,
2018-03-16 02:00:00,1,0,1,clear-night,35.0,0.0,
2018-03-16 03:00:00,2,0,2,clear-night,34.0,0.0,
2018-03-16 04:00:00,5,4,1,clear-night,34.0,0.0,
2018-03-16 05:00:00,16,9,7,clear-night,33.0,0.0,
2018-03-16 06:00:00,80,48,32,clear-night,33.0,0.0,
2018-03-16 07:00:00,145,54,91,clear-night,33.0,0.0,
2018-03-16 08:00:00,205,99,106,clear-day,34.0,0.0,
2018-03-16 09:00:00,328,173,155,clear-day,35.0,0.0,
2018-03-16 10:00:00,858,421,437,partly-cloudy-day,36.0,0.0,
2018-03-16 11:00:00,1216,528,688,partly-cloudy-day,37.0,0.0,
2018-03-16 12:00:00,1352,673,679,partly-cloudy-day,38.0,0.0,
2018-03-16 13:00:00,1492,689,803,partly-cloudy-day,38.0,0.0017,
2018-03-16 14:00:00,1413,632,781,partly-cloudy-day,39.0,0.0,
2018-03-16 15:00:00,1496,697,799,partly-cloudy-day,39.0,0.0,
2018-03-16 16:00:00,1339,583,756,partly-cloudy-day,38.0,0.0,
2018-03-16 17:00:00,1236,627,609,partly-cloudy-day,38.0,0.0017,
2018-03-16 18:00:00,912,429,483,partly-cloudy-day,36.0,0.0,
2018-03-16 19:00:00,554,248,306,clear-night,35.0,0.0,
2018-03-16 20:00:00,267,125,142,clear-night,34.0,0.0,
2018-03-16 21:00:00,238,164,74,clear-night,33.0,0.0,
2018-03-16 22:00:00,75,45,30,clear-night,32.0,0.0,
2018-03-16 23:00:00,127,99,28,clear-night,32.0,0.0,
2018-03-17 00:00:00,107,99,8,clear-night,31.0,0.0,St. Patrick's Day
2018-03-17 01:00:00,18,13,5,clear-night,30.0,0.0,St. Patrick's Day
2018-03-17 02:00:00,9,2,7,clear-night,30.0,0.0,St. Patrick's Day
2018-03-17 03:00:00,1,1,0,clear-night,29.0,0.0,St. Patrick's Day
2018-03-17 04:00:00,0,0,0,clear-night,28.0,0.0,St. Patrick's Day
2018-03-17 05:00:00,3,1,2,clear-night,28.0,0.0,St. Patrick's Day
2018-03-17 06:00:00,35,24,11,clear-night,28.0,0.0,St. Patrick's Day
2018-03-17 07:00:00,103,54,49,clear-night,27.0,0.0,St. Patrick's Day
2018-03-17 08:00:00,147,72,75,clear-day,28.0,0.0,St. Patrick's Day
2018-03-17 09:00:00,424,281,143,clear-day,30.0,0.0,St. Patrick's Day
2018-03-17 10:00:00,847,463,384,clear-day,33.0,0.0,St. Patrick's Day
2018-03-17 11:00:00,1364,563,801,clear-day,35.0,0.0,St. Patrick's Day
2018-03-17 12:00:00,1555,735,820,clear-day,38.0,0.0,St. Patrick's Day
2018-03-17 13:00:00,1859,795,1064,clear-day,42.0,0.0,St. Patrick's Day
2018-03-17 14:00:00,1983,925,1058,clear-day,44.0,0.0,St. Patrick's Day
2018-03-17 15:00:00,2300,1028,1272,clear-day,46.0,0.0,St. Patrick's Day
2018-03-17 16:00:00,1954,844,1110,clear-day,46.0,0.0,St. Patrick's Day
2018-03-17 17:00:00,1738,911,827,clear-day,47.0,0.0,St. Patrick's Day
2018-03-17 18:00:00,1285,556,729,clear-day,47.0,0.0,St. Patrick's Day
2018-03-17 19:00:00,973,366,607,clear-day,46.0,0.0,St. Patrick's Day
2018-03-17 20:00:00,408,159,249,clear-night,44.0,0.0,St. Patrick's Day
2018-03-17 21:00:00,233,101,132,clear-night,43.0,0.0,St. Patrick's Day
2018-03-17 22:00:00,163,99,64,clear-night,41.0,0.0,St. Patrick's Day
2018-03-17 23:00:00,68,24,44,clear-night,39.0,0.0,St. Patrick's Day
2018-03-18 00:00:00,42,21,21,clear-night,37.0,0.0,
2018-03-18 01:00:00,27,17,10,clear-night,36.0,0.0,
2018-03-18 02:00:00,8,6,2,clear-night,35.0,0.0,
2018-03-18 03:00:00,10,4,6,clear-night,34.0,0.0,
2018-03-18 04:00:00,3,0,3,clear-night,33.0,0.0,
2018-03-18 05:00:00,3,2,1,clear-night,32.0,0.0,
2018-03-18 06:00:00,34,23,11,clear-night,31.0,0.0,
2018-03-18 07:00:00,78,37,41,clear-night,29.0,0.0,
2018-03-18 08:00:00,185,106,79,clear-day,29.0,0.0,
2018-03-18 09:00:00,381,235,146,clear-day,28.0,0.0,
2018-03-18 10:00:00,822,517,305,clear-day,30.0,0.0,
2018-03-18 11:00:00,1359,684,675,clear-day,31.0,0.0,
2018-03-18 12:00:00,1598,725,873,clear-day,34.0,0.0,
2018-03-18 13:00:00,1820,804,1016,clear-day,36.0,0.0,
2018-03-18 14:00:00,1905,865,1040,clear-day,39.0,0.0,
2018-03-18 15:00:00,1944,980,964,clear-day,40.0,0.0,
2018-03-18 16:00:00,1834,836,998,clear-day,42.0,0.0017,
2018-03-18 17:00:00,1591,742,849,clear-day,43.0,0.0,
2018-03-18 18:00:00,1352,642,710,clear-day,43.0,0.0,
2018-03-18 19:00:00,895,339,556,clear-day,42.0,0.0,
2018-03-18 20:00:00,466,237,229,clear-night,40.0,0.0,
2018-03-18 21:00:00,223,110,113,clear-night,39.0,0.0,
2018-03-18 22:00:00,123,73,50,clear-night,38.0,0.0,
2018-03-18 23:00:00,56,14,42,clear-night,37.0,0.0,
2018-03-19 00:00:00,32,11,21,clear-night,35.0,0.0,
2018-03-19 01:00:00,1,0,1,clear-night,34.0,0.0,
2018-03-19 02:00:00,1,0,1,clear-night,34.0,0.0,
2018-03-19 03:00:00,2,0,2,clear-night,34.0,0.0,
2018-03-19 04:00:00,2,1,1,clear-night,33.0,0.0,
2018-03-19 05:00:00,13,6,7,clear-night,33.0,0.0,
2018-03-19 06:00:00,55,31,24,clear-night,31.0,0.0,
2018-03-19 07:00:00,132,54,78,clear-night,32.0,0.0,
2018-03-19 08:00:00,273,94,179,clear-day,33.0,0.0,
2018-03-19 09:00:00,313,163,150,clear-day,35.0,0.0,
2018-03-19 10:00:00,648,378,270,clear-day,36.0,0.0,
2018-03-19 11:00:00,1022,495,527,clear-day,38.0,0.0,
2018-03-19 12:00:00,1262,545,717,clear-day,40.0,0.0,
2018-03-19 13:00:00,1310,618,692,clear-day,42.0,0.0,
2018-03-19 14:00:00,1365,654,711,clear-day,43.0,0.0,
2018-03-19 15:00:00,1538,696,842,clear-day,44.0,0.0,
2018-03-19 16:00:00,1315,601,714,clear-day,45.0,0.0,
2018-03-19 17:00:00,1366,737,629,clear-day,45.0,0.0,
2018-03-19 18:00:00,1120,601,519,clear-day,45.0,0.0,
2018-03-19 19:00:00,637,264,373,clear-day,43.0,0.0,
2018-03-19 20:00:00,261,109,152,clear-night,41.0,0.0,
2018-03-19 21:00:00,157,74,83,clear-night,39.0,0.0,
2018-03-19 22:00:00,58,23,35,clear-night,38.0,0.0,
2018-03-19 23:00:00,32,16,16,clear-night,36.0,0.0,
2018-03-20 00:00:00,20,15,5,clear-night,35.0,0.0,
2018-03-20 01:00:00,13,4,9,clear-night,34.0,0.0,
2018-03-20 02:00:00,10,6,4,clear-night,34.0,0.0,
2018-03-20 03:00:00,10,7,3,clear-night,33.0,0.0,
2018-03-20 04:00:00,1,0,1,clear-night,32.0,0.0,
2018-03-20 05:00:00,13,8,5,clear-night,31.0,0.0,
2018-03-20 06:00:00,62,35,27,clear-night,31.0,0.0,
2018-03-20 07:00:00,139,57,82,clear-night,31.0,0.0,
2018-03-20 08:00:00,194,64,130,clear-day,31.0,0.0,
2018-03-20 09:00:00,244,115,129,clear-day,32.0,0.0,
2018-03-20 10:00:00,481,230,251,clear-day,32.0,0.0,
2018-03-20 11:00:00,653,297,356,clear-day,32.0,0.0,
2018-03-20 12:00:00,781,373,408,partly-cloudy-day,34.0,0.0,
2018-03-20 13:00:00,774,358,416,partly-cloudy-day,35.0,0.0,
2018-03-20 14:00:00,717,305,412,partly-cloudy-day,35.0,0.0,
2018-03-20 15:00:00,895,414,481,partly-cloudy-day,36.0,0.0,
2018-03-20 16:00:00,717,370,347,partly-cloudy-day,37.0,0.0,
2018-03-20 17:00:00,617,318,299,partly-cloudy-day,37.0,0.0002,
2018-03-20 18:00:00,494,282,212,partly-cloudy-day,37.0,0.0008,
2018-03-20 19:00:00,216,109,107,partly-cloudy-day,37.0,0.0012,
2018-03-20 20:00:00,129,98,31,partly-cloudy-night,38.0,0.0012,
2018-03-20 21:00:00,104,68,36,partly-cloudy-night,38.0,0.0,
2018-03-20 22:00:00,46,29,17,partly-cloudy-night,38.0,0.0,
2018-03-20 23:00:00,29,12,17,partly-cloudy-night,37.0,0.0,
2018-03-21 00:00:00,21,15,6,partly-cloudy-night,37.0,0.0,
2018-03-21 01:00:00,10,8,2,cloudy,38.0,0.0,
2018-03-21 02:00:00,2,0,2,cloudy,38.0,0.0,
2018-03-21 03:00:00,2,1,1,cloudy,38.0,0.0,
2018-03-21 04:00:00,0,0,0,cloudy,38.0,0.0,
2018-03-21 05:00:00,7,4,3,partly-cloudy-night,37.0,0.0001,
2018-03-21 06:00:00,22,10,12,partly-cloudy-night,36.0,0.0,
2018-03-21 07:00:00,38,11,27,partly-cloudy-night,34.0,0.0001,
2018-03-21 08:00:00,67,22,45,partly-cloudy-day,33.0,0.0014,
2018-03-21 09:00:00,30,11,19,fog,32.0,0.0041,
2018-03-21 10:00:00,77,42,35,snow,31.0,0.0128,
2018-03-21 11:00:00,94,48,46,snow,31.0,0.017,
2018-03-21 12:00:00,130,62,68,snow,32.0,0.0113,
2018-03-21 13:00:00,147,88,59,snow,32.0,0.0116,
2018-03-21 14:00:00,167,109,58,snow,32.0,0.0168,
2018-03-21 15:00:00,202,117,85,snow,32.0,0.0144,
2018-03-21 16:00:00,183,105,78,snow,32.0,0.0137,
2018-03-21 17:00:00,133,82,51,snow,32.0,0.0119,
2018-03-21 18:00:00,107,64,43,snow,32.0,0.0132,
2018-03-21 19:00:00,67,24,43,snow,32.0,0.0144,
2018-03-21 20:00:00,37,17,20,snow,32.0,0.0168,
2018-03-21 21:00:00,32,12,20,snow,32.0,0.016,
2018-03-21 22:00:00,19,7,12,snow,32.0,0.2029,
2018-03-21 23:00:00,7,5,2,snow,32.0,0.0225,
2018-03-22 00:00:00,5,1,4,snow,32.0,0.0205,
2018-03-22 01:00:00,2,1,1,snow,32.0,0.0149,
2018-03-22 02:00:00,2,0,2,snow,32.0,0.0091,
2018-03-22 03:00:00,0,0,0,partly-cloudy-night,32.0,0.0027,
2018-03-22 04:00:00,0,0,0,partly-cloudy-night,32.0,0.0059,
2018-03-22 05:00:00,2,1,1,partly-cloudy-night,32.0,0.0068,
2018-03-22 06:00:00,8,6,2,partly-cloudy-night,33.0,0.0011,
2018-03-22 07:00:00,42,26,16,partly-cloudy-night,33.0,0.0,
2018-03-22 08:00:00,104,29,75,partly-cloudy-day,34.0,0.0026,
2018-03-22 09:00:00,193,86,107,partly-cloudy-day,36.0,0.0001,
2018-03-22 10:00:00,601,377,224,partly-cloudy-day,38.0,0.0039,
2018-03-22 11:00:00,801,429,372,clear-day,40.0,0.0152,
2018-03-22 12:00:00,1008,582,426,rain,43.0,0.0325,
2018-03-22 13:00:00,1246,565,681,rain,44.0,0.0435,
2018-03-22 14:00:00,1163,463,700,clear-day,45.0,0.0114,
2018-03-22 15:00:00,1515,798,717,clear-day,47.0,0.0074,
2018-03-22 16:00:00,1170,590,580,clear-day,48.0,0.0015,
2018-03-22 17:00:00,1175,629,546,clear-day,50.0,0.0004,
2018-03-22 18:00:00,1030,510,520,clear-day,50.0,0.0,
2018-03-22 19:00:00,513,231,282,clear-day,47.0,0.0,
2018-03-22 20:00:00,228,126,102,clear-night,45.0,0.0,
2018-03-22 21:00:00,116,42,74,clear-night,43.0,0.0064,
2018-03-22 22:00:00,66,29,37,clear-night,42.0,0.0,
2018-03-22 23:00:00,33,12,21,clear-night,41.0,0.0,
2018-03-23 00:00:00,19,13,6,clear-night,39.0,0.0,
2018-03-23 01:00:00,3,0,3,clear-night,38.0,0.0,
2018-03-23 02:00:00,6,3,3,clear-night,37.0,0.0,
2018-03-23 03:00:00,0,0,0,clear-night,36.0,0.0,
2018-03-23 04:00:00,3,2,1,clear-night,36.0,0.0,
2018-03-23 05:00:00,7,2,5,clear-night,35.0,0.0,
2018-03-23 06:00:00,51,31,20,clear-night,35.0,0.0,
2018-03-23 07:00:00,176,48,128,clear-day,34.0,0.0,
2018-03-23 08:00:00,209,80,129,clear-day,35.0,0.0,
2018-03-23 09:00:00,557,302,255,clear-day,37.0,0.0,
2018-03-23 10:00:00,1001,518,483,clear-day,39.0,0.0,
2018-03-23 11:00:00,1357,678,679,clear-day,42.0,0.0,
2018-03-23 12:00:00,1409,658,751,clear-day,44.0,0.0,
2018-03-23 13:00:00,1517,679,838,clear-day,46.0,0.0,
2018-03-23 14:00:00,1668,741,927,clear-day,48.0,0.0,
2018-03-23 15:00:00,1835,842,993,partly-cloudy-day,48.0,0.0,
2018-03-23 16:00:00,1635,714,921,partly-cloudy-day,47.0,0.0,
2018-03-23 17:00:00,1389,617,772,partly-cloudy-day,47.0,0.0,
2018-03-23 18:00:00,850,474,376,partly-cloudy-day,46.0,0.0,
2018-03-23 19:00:00,574,279,295,partly-cloudy-day,45.0,0.0,
2018-03-23 20:00:00,360,209,151,partly-cloudy-night,44.0,0.0,
2018-03-23 21:00:00,229,124,105,partly-cloudy-night,43.0,0.0,
2018-03-23 22:00:00,108,50,58,partly-cloudy-night,42.0,0.0,
2018-03-23 23:00:00,105,78,27,partly-cloudy-night,41.0,0.0,
2018-03-24 00:00:00,20,0,20,partly-cloudy-night,40.0,0.0,
2018-03-24 01:00:00,20,12,8,partly-cloudy-night,38.0,0.0,
2018-03-24 02:00:00,12,7,5,partly-cloudy-night,37.0,0.0,
2018-03-24 03:00:00,4,1,3,partly-cloudy-night,37.0,0.0,
2018-03-24 04:00:00,2,0,2,partly-cloudy-night,36.0,0.0,
2018-03-24 05:00:00,11,6,5,clear-night,35.0,0.0,
2018-03-24 06:00:00,72,56,16,clear-night,35.0,0.0,
2018-03-24 07:00:00,136,55,81,clear-day,34.0,0.0,
2018-03-24 08:00:00,160,82,78,clear-day,35.0,0.0,
